,County,Population,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Employable Count,Unemployment Count,Unemployment Rate
457,Davis,331075.0,1020550.0,411859.0,24881.0,7.515215585592388,158349.0,5835.0,3.6848985468806243
458,Davison,20490.0,157820.0,82141.0,2361.0,11.522693997071743,11239.0,428.0,3.8081679864756652
459,Dawes,9164.0,-666538513.0,97702.0,1261.0,13.76036665211698,4867.0,83.0,1.7053626463940825
460,Dawson,75957.0,-665877849.0,407629.0,10983.0,14.459496820569532,36864.0,2084.0,5.653211805555555
461,Day,5547.0,305131.0,241766.0,987.0,17.7934018388318,2780.0,53.0,1.9064748201438848
462,De Soto,26853.0,355222.0,216806.0,7008.0,26.097642721483634,11755.0,1160.0,9.868141216503615
463,De Witt,16037.0,448981.0,231719.0,1926.0,12.009727505144353,8601.0,629.0,7.313103127543309
464,DeBaca,1977.0,172139.0,74184.0,389.0,19.67627718765807,744.0,49.0,6.586021505376344
465,DeKalb,927396.0,-1329812524.0,1880190.0,174052.0,18.767818709591157,493318.0,44956.0,9.112985944157725
466,DeSoto,203921.0,-666091037.0,255699.0,26673.0,13.08006531941291,102884.0,7102.0,6.902919793165118
467,DeWitt,17309.0,255272.0,151231.0,2485.0,14.356693049858455,7046.0,496.0,7.039455009934715
468,Deaf Smith,19213.0,73520.0,39108.0,3220.0,16.75948576484672,9194.0,471.0,5.122906243202088
469,Dearborn,50291.0,369688.0,163864.0,4714.0,9.373446541130619,26830.0,1935.0,7.212076034289974
470,Decatur,63555.0,946916.0,535848.0,10348.0,16.281960506647785,29826.0,1779.0,5.964594648963991
471,Deer Lodge,9351.0,-666626482.0,33239.0,1781.0,19.04609132713079,4016.0,177.0,4.407370517928287
472,Defiance,37474.0,335196.0,155545.0,5033.0,13.43064524737151,19065.0,1289.0,6.7610805140309465
473,Del Norte,27628.0,152761.0,82593.0,5219.0,18.89025626176343,9963.0,1041.0,10.448660042155977
474,Delaware,1000433.0,-4659838844.0,3380016.0,108905.0,10.885786454465217,515344.0,34578.0,6.709692942966251
475,Delta,73665.0,-665677658.0,550843.0,12173.0,16.5248082535804,32176.0,2628.0,8.167578319244157
476,Denali,2121.0,-666351988.0,201644.0,227.0,10.702498821310703,1327.0,16.0,1.2057272042200453
477,Dent,15272.0,184994.0,85150.0,3396.0,22.23677317967522,6362.0,463.0,7.277585664885256
478,Denton,669015.0,1868867.0,814736.0,59682.0,8.920876213537813,375133.0,19567.0,5.216016719403518
479,Denver,711197.0,-2664978811.0,-2665575428.0,115667.0,16.263707524075606,409620.0,21989.0,5.368146086616864
480,Des Moines,39954.0,336307.0,167855.0,6579.0,16.46643640186214,20160.0,1158.0,5.744047619047619
481,Deschutes,176260.0,-666299549.0,207321.0,24444.0,13.868149324861001,86796.0,6255.0,7.206553297386976
482,Desha,13089.0,-666437567.0,145350.0,4030.0,30.789212315684928,5473.0,694.0,12.680431207747123
483,Deuel,6542.0,440689.0,238218.0,711.0,10.868236013451543,3642.0,100.0,2.745744096650192
484,Dewey,11582.0,708964.0,353546.0,2720.0,23.484717665342774,5271.0,806.0,15.291216088028838
485,Dickens,2307.0,184000.0,91198.0,391.0,16.94841785869094,881.0,110.0,12.485811577752553
486,Dickenson,13981.0,-666481859.0,148494.0,3220.0,23.031256705528932,4741.0,358.0,7.551149546509175
487,Dickey,5135.0,248881.0,152307.0,414.0,8.062317429406036,2853.0,73.0,2.5587101296880475
488,Dickinson,62821.0,1267420.0,672892.0,6934.0,11.03771031979752,30933.0,1659.0,5.363204344874406
489,Dickson,51256.0,-666368755.0,156809.0,8096.0,15.795223973778679,23667.0,1394.0,5.89005788650864
490,Dillingham (CA),4980.0,285760.0,123830.0,815.0,16.365461847389557,2178.0,245.0,11.248852157943068
491,Dillon,30338.0,184899.0,104602.0,9344.0,30.799657195596282,12229.0,1191.0,9.739144656145228
492,Dimmit,10800.0,106286.0,64826.0,2497.0,23.12037037037037,4551.0,585.0,12.854317732366512
493,Dinwiddie,16967.0,471538.0,201692.0,2260.0,13.319974067307125,8589.0,816.0,9.500523925951798
494,District of Columbia,658792.0,-19331453935.0,-15331988162.0,112060.0,17.00992118908548,381551.0,33326.0,8.734350060673409
495,Divide,2071.0,-666481219.0,153943.0,201.0,9.705456301303718,1111.0,15.0,1.3501350135013501
496,Dixie,15661.0,-666558636.0,95420.0,3109.0,19.851861311538215,5009.0,279.0,5.569974046715911
497,Dixon,5916.0,430351.0,200492.0,675.0,11.40973630831643,3000.0,93.0,3.1
498,Doddridge,4792.0,-666557580.0,100062.0,818.0,17.070116861435725,1897.0,119.0,6.273062730627307
499,Dodge,168298.0,2344977.0,1180245.0,16707.0,9.927034189354597,86500.0,4342.0,5.019653179190751
500,Dolores,1576.0,96456.0,65894.0,275.0,17.449238578680202,634.0,28.0,4.416403785488959
501,Doniphan,7746.0,360886.0,173443.0,840.0,10.844306738962045,3989.0,214.0,5.364753070945099
502,Donley,3520.0,-666589532.0,-666625667.0,489.0,13.892045454545455,1582.0,76.0,4.804045512010114
503,Dooly,19421.0,188933.0,93013.0,4850.0,24.972967406415737,8085.0,905.0,11.193568336425479
504,Door,27071.0,580931.0,367346.0,2432.0,8.983783384433528,13592.0,809.0,5.9520306062389645
505,Dorchester,203735.0,-665481631.0,645116.0,26407.0,12.961445014356885,101575.0,7782.0,7.66133398966281
506,Dougherty,77911.0,84862.0,54052.0,26008.0,33.38167909537806,34538.0,6537.0,18.926978979674562
507,Douglas,1426041.0,-2658734629.0,4168296.0,172419.0,12.090746338990254,751078.0,41376.0,5.508881900415137
508,Doña Ana,207054.0,-2665854193.0,-666269884.0,55122.0,26.62204062708279,96697.0,10212.0,10.560824017291125
509,Drew,17328.0,95784.0,44523.0,4483.0,25.871421975992615,7881.0,1059.0,13.437381043014845
510,DuPage,956938.0,-663618455.0,1540485.0,69210.0,7.232443481186869,526043.0,32283.0,6.136950781590098
511,Dubois,43115.0,510144.0,227912.0,3604.0,8.359039777339673,22829.0,660.0,2.8910596171536205
512,Dubuque,98690.0,1028219.0,462201.0,11752.0,11.907994730975783,54220.0,2131.0,3.930284028033936
513,Duchesne,22321.0,764339.0,272596.0,2562.0,11.477980377223243,9342.0,569.0,6.090772853778634
514,Dukes,17124.0,381656.0,273076.0,1544.0,9.016584910067742,9046.0,390.0,4.3112978111872655
515,Dundy,1788.0,145740.0,90185.0,151.0,8.445190156599553,877.0,33.0,3.7628278221208666
516,Dunklin,31273.0,316790.0,183069.0,8370.0,26.76430147411505,12537.0,979.0,7.808885698332935
517,Dunn,47179.0,-665834019.0,436894.0,6096.0,12.921002988617817,25568.0,1384.0,5.4130162703379225
518,Duplin,53730.0,389648.0,188833.0,14037.0,26.1250697934115,24457.0,2887.0,11.804391380790776
519,Durham,292833.0,616816.0,334768.0,48863.0,16.686302431761447,157900.0,10271.0,6.504749841671944
520,Dutchess,298740.0,-1997560001.0,1135766.0,25815.0,8.641293432416148,157563.0,11998.0,7.614731885023768
521,Duval,914796.0,-664857449.0,1017524.0,149387.0,16.33008889413596,463636.0,40129.0,8.655281298259842
522,Dyer,37123.0,-1333151704.0,145234.0,6725.0,18.1154540311936,17016.0,1382.0,8.121767748001881
523,Eagle,50598.0,-1332589798.0,403234.0,4428.0,8.751334044823906,32342.0,979.0,3.027023684373261
524,Early,2399.0,40231.0,18294.0,550.0,22.926219258024176,1034.0,59.0,5.705996131528046
525,East Baton Rouge Parish,444557.0,-1332269200.0,-666113579.0,85101.0,19.142877066382937,231616.0,16270.0,7.024557888919591
526,East Carroll,7386.0,94351.0,44906.0,2671.0,36.16301110208502,2073.0,237.0,11.432706222865413
527,East Feliciana,21251.0,262713.0,132432.0,2955.0,13.905227989271093,8447.0,463.0,5.481235941754469
528,Eastland,19117.0,-666440382.0,191567.0,3176.0,16.613485379505153,7644.0,360.0,4.7095761381475665
529,Eaton,116717.0,619797.0,295652.0,11836.0,10.140767840160388,60438.0,4158.0,6.879777623349549
530,Eau Claire,101313.0,298377.0,148471.0,14406.0,14.219300583340736,57747.0,2823.0,4.8885656397734945
531,Echols,1176.0,24844.0,14613.0,566.0,48.12925170068027,537.0,51.0,9.497206703910615
532,Ector,157425.0,-666181969.0,237424.0,19230.0,12.215340638399237,78702.0,4952.0,6.292089146400346
533,Eddy,58737.0,-3333078164.0,299073.0,7977.0,13.580877470759487,29007.0,1577.0,5.436618747198952
534,Edgar,17114.0,384409.0,192513.0,2649.0,15.478555568540376,8331.0,791.0,9.494658504381226
535,Edgecombe,54773.0,253003.0,126203.0,13223.0,24.141456557062785,25011.0,3038.0,12.1466554715925
536,Edgefield,18479.0,128522.0,61063.0,2828.0,15.303858433897938,7470.0,564.0,7.550200803212851
537,Edmonson,7607.0,-666465389.0,103193.0,1885.0,24.77980807151308,2719.0,245.0,9.010665685913938
538,Edmunds,3862.0,214668.0,114522.0,364.0,9.425168306576904,1981.0,40.0,2.0191822311963654
539,Edwards,10944.0,-666144280.0,290799.0,1035.0,9.457236842105264,5364.0,236.0,4.399701715137957
540,Effingham,88666.0,-665823283.0,405288.0,8981.0,10.12902352649268,44918.0,2399.0,5.340843314484172
541,El Dorado,182965.0,-1998739350.0,-666022877.0,17800.0,9.728636624491022,88701.0,8506.0,9.589519847577817
542,El Paso,1496444.0,-4662955609.0,-664923772.0,257041.0,17.176787103292874,683713.0,52222.0,7.638000155035812
543,Elbert,41338.0,534276.0,276673.0,4975.0,12.03493153998742,19910.0,1316.0,6.609743847312908
544,Elk,33713.0,779486.0,392666.0,3085.0,9.150772698958859,16988.0,867.0,5.103602542971509
545,Elkhart,202427.0,588207.0,257568.0,29063.0,14.357274474254917,99395.0,6352.0,6.390663514261281
546,Elko,52269.0,-1999276681.0,334517.0,5520.0,10.560753027607186,27748.0,1391.0,5.012973908029408
547,Elliott,5228.0,55679.0,24736.0,1254.0,23.986228003060443,1248.0,121.0,9.695512820512821
548,Ellis,204827.0,1324682.0,603222.0,24621.0,12.020387937137194,104676.0,5620.0,5.3689479918988114
549,Ellsworth,5896.0,238404.0,133818.0,437.0,7.411804613297151,2667.0,96.0,3.5995500562429696
550,Elmore,113554.0,712987.0,336632.0,16165.0,14.235517903376367,49810.0,3965.0,7.96024894599478
551,Emanuel,22671.0,212883.0,119444.0,6514.0,28.732742269860175,9171.0,987.0,10.76218514883873
552,Emery,10570.0,468861.0,187786.0,1258.0,11.901608325449384,4296.0,191.0,4.445996275605214
553,Emmet,43499.0,646817.0,356453.0,4966.0,11.4163543989517,22644.0,1530.0,6.756756756756757
554,Emmons,3502.0,275002.0,190139.0,414.0,11.82181610508281,1607.0,53.0,3.298070939639079
555,Emporia (city),15128.0,30053.0,15771.0,3233.0,21.370967741935484,5514.0,685.0,12.422923467537178
556,Erath,39431.0,-666524962.0,89753.0,9504.0,24.102863229438768,19626.0,838.0,4.2698461224905735
557,Erie,1279770.0,-3994614923.0,-663869223.0,186861.0,14.601139267212076,651315.0,41824.0,6.421470409863123
558,Escambia,344820.0,-1332463252.0,466687.0,50827.0,14.740154283394235,156139.0,14055.0,9.001594732898251
559,Esmeralda,1001.0,144167.0,99655.0,132.0,13.186813186813186,397.0,30.0,7.5566750629722925
560,Essex,1618606.0,-1991500457.0,4348338.0,224106.0,13.845617772330018,858252.0,81192.0,9.46015855483005
561,Estill,14467.0,63726.0,34471.0,4326.0,29.90253680790765,5688.0,778.0,13.677918424753868
562,Etowah,96624.0,458982.0,207928.0,17512.0,18.123861566484518,42191.0,3544.0,8.399895712355717
563,Eureka,1711.0,145078.0,71017.0,188.0,10.987726475745179,922.0,35.0,3.7960954446854664
564,Evangeline,32739.0,-1333124399.0,144761.0,8167.0,24.9457833165338,12156.0,1340.0,11.023362948338269
565,Evans,11207.0,138985.0,79183.0,2675.0,23.869010439903633,4935.0,365.0,7.396149949341439
566,Fairbanks North Star,100236.0,-1999519982.0,238183.0,7465.0,7.447424079173151,51417.0,4344.0,8.448567594375401
567,Fairfax,1067530.0,-1328406155.0,-1331148775.0,63220.0,5.9220818150309595,598702.0,28134.0,4.699165862148448
568,Fairfax (city),90649.0,216692.0,93211.0,5586.0,6.162230140431776,52245.0,2816.0,5.389989472676811
569,Fairfield,1137275.0,-660575300.0,3139107.0,103886.0,9.134642017102284,608172.0,48077.0,7.905164986221004
570,Fall River,7628.0,-666450968.0,155249.0,1151.0,15.089145254326167,3599.0,92.0,2.5562656293414836
571,Fallon,2836.0,161139.0,108304.0,185.0,6.52327221438646,1553.0,46.0,2.962009014810045
572,Falls,15164.0,-666463632.0,94860.0,3550.0,23.410709575309944,5327.0,373.0,7.002064952130655
573,Falls Church (city),17941.0,123375.0,62472.0,497.0,2.77019118220835,10521.0,511.0,4.856952761144378
574,Fannin,57465.0,880362.0,424277.0,9342.0,16.25685199686766,23790.0,1828.0,7.683900798654897
575,Faribault,14857.0,571675.0,321704.0,1749.0,11.772228579120952,7714.0,244.0,3.163080114078299
576,Faulk,2540.0,-666403791.0,182749.0,305.0,12.007874015748031,1252.0,14.0,1.1182108626198084
577,Faulkner,119418.0,-1999597851.0,241336.0,18320.0,15.341070860339313,60235.0,3552.0,5.896903793475554
578,Fauquier,67155.0,-1331821699.0,785023.0,4041.0,6.017422381058744,35978.0,1440.0,4.0024459391850575
579,Fayette,773953.0,-13326635482.0,-662986149.0,123381.0,15.941665708382809,381494.0,25880.0,6.7838550540768665
580,Fentress,18299.0,-666487899.0,101810.0,4275.0,23.36193234602984,7176.0,604.0,8.416945373467113
581,Fergus,11556.0,-666258566.0,276999.0,1617.0,13.992731048805815,5681.0,172.0,3.0276359795810595
582,Ferry,6422.0,-666416896.0,146106.0,1667.0,25.957645593273124,2247.0,248.0,11.036938139741878
583,Fillmore,29250.0,1098365.0,559715.0,3145.0,10.752136752136753,15533.0,504.0,3.2447048219918884
584,Finney,36784.0,-666549832.0,67319.0,5747.0,15.623640713353632,19234.0,930.0,4.835187688468337
585,Fisher,3232.0,141736.0,179365.0,744.0,23.019801980198018,1438.0,80.0,5.563282336578581
586,Flagler,100982.0,186930.0,102419.0,13255.0,13.126101681487789,40507.0,3130.0,7.727059520576691
587,Flathead,97419.0,-1332701738.0,418845.0,13133.0,13.480943142508135,48690.0,3132.0,6.432532347504621
588,Fleming,15136.0,138875.0,87759.0,3410.0,22.52906976744186,6668.0,667.0,10.002999400119975
589,Florence,149891.0,564083.0,302968.0,28293.0,18.87571635388382,71176.0,7375.0,10.361638754636394
590,Floyd,240270.0,-7997956438.0,-665515433.0,43847.0,18.249053148541226,112426.0,8957.0,7.967018305374202
591,Fluvanna,25623.0,348999.0,132578.0,1576.0,6.150723958943137,12329.0,696.0,5.645226701273421
592,Foard,1361.0,47670.0,23509.0,97.0,7.127112417340191,623.0,59.0,9.470304975922954
593,Fond du Lac,96688.0,892600.0,404699.0,8211.0,8.492263776270065,52249.0,2449.0,4.687171046335815
594,Ford,47897.0,752076.0,398310.0,7692.0,16.059460926571603,24185.0,1730.0,7.153194128592102
595,Forest,17277.0,472073.0,260988.0,2229.0,12.901545407188747,5289.0,444.0,8.394781622234827
596,Forrest,110165.0,-666483989.0,96937.0,25643.0,23.276902827576816,55132.0,6036.0,10.948269607487484
597,Forsyth,536077.0,-1332290123.0,543950.0,80551.0,15.026013054094841,267436.0,19626.0,7.338578201887555
598,Fort Bend,510669.0,-665277844.0,664138.0,41958.0,8.216280996105109,261585.0,14280.0,5.459028614026034
599,Foster,3350.0,205922.0,106959.0,340.0,10.149253731343284,1776.0,21.0,1.1824324324324325
600,Fountain,19701.0,343736.0,165953.0,2497.0,12.674483528754886,9592.0,762.0,7.944120100083403
601,Franklin,2193787.0,-10653038279.0,-1992738123.0,344518.0,15.70425934696486,1139045.0,74605.0,6.549785127014297
602,Franklin (city),13357.0,41260.0,23527.0,1972.0,14.763794265179307,6690.0,834.0,12.466367713004484
603,Frederick,334331.0,-1997142303.0,1266721.0,21777.0,6.513604780890794,185171.0,9603.0,5.186017248921267
604,Fredericksburg (city),27853.0,53980.0,30480.0,4194.0,15.05762395433167,15029.0,1110.0,7.385720939516934
605,Freeborn,29219.0,628501.0,328948.0,3304.0,11.307710736164823,15138.0,712.0,4.703395428722421
606,Freestone,17354.0,261144.0,134982.0,2650.0,15.270254696323613,7051.0,350.0,4.963834917033045
607,Fremont,106167.0,-3331804716.0,882535.0,13747.0,12.94846797969237,44249.0,3112.0,7.032927297792041
608,Fresno,935053.0,-3331054266.0,1111511.0,253993.0,27.163486989507547,418072.0,51000.0,12.198855699496738
609,Frio,18838.0,-666550460.0,81647.0,3367.0,17.873447287397813,7344.0,502.0,6.835511982570806
610,Frontier,2500.0,243322.0,130113.0,249.0,9.96,1270.0,37.0,2.9133858267716537
611,Fulton,1277420.0,-3994978856.0,-1330421804.0,203419.0,15.924206603936058,674183.0,56560.0,8.389413556853258
612,Furnas,5591.0,339330.0,182352.0,763.0,13.646932570202111,2842.0,92.0,3.2371569317382125
613,Gadsden,46153.0,281538.0,126273.0,11042.0,23.924771954152494,18072.0,1729.0,9.567286409915893
614,Gage,21150.0,637954.0,320031.0,2232.0,10.553191489361701,11008.0,397.0,3.606468023255814
615,Gaines,18626.0,194722.0,68202.0,1948.0,10.458498872543757,8051.0,363.0,4.508756676189293
616,Galax (city),17722.0,33534.0,20518.0,3574.0,20.16702403791897,8022.0,528.0,6.581899775617053
617,Gallatin,112123.0,899398.0,474259.0,14903.0,13.29165291688592,64100.0,3472.0,5.416536661466458
618,Gallia,32089.0,280159.0,143064.0,6636.0,20.679983795069962,13226.0,1003.0,7.583547557840617
619,Galveston,335551.0,1032638.0,540851.0,42894.0,12.783153678576431,169457.0,11736.0,6.925650755058806
620,Garden,1924.0,151961.0,129055.0,193.0,10.03118503118503,935.0,21.0,2.2459893048128343
621,Garfield,135639.0,-664759371.0,926807.0,15471.0,11.406011545352001,68940.0,3731.0,5.411952422396286
622,Garland,104607.0,359565.0,193968.0,20052.0,19.168889271272477,45782.0,4138.0,9.038486741514133
623,Garrard,17614.0,94083.0,46104.0,3325.0,18.877029635517204,8434.0,804.0,9.532843253497747
624,Garrett,27539.0,425755.0,228620.0,3474.0,12.61483714005592,13567.0,711.0,5.240657477703251
625,Garvin,30355.0,290864.0,171777.0,5501.0,18.12222039202767,12273.0,500.0,4.073983541106494
626,Garza,6557.0,302251.0,70553.0,621.0,9.470794570687815,2288.0,68.0,2.972027972027972
627,Gasconade,16049.0,-666440563.0,133729.0,2295.0,14.299956383575301,7513.0,347.0,4.618660987621456
628,Gaston,215140.0,620264.0,328288.0,35687.0,16.587803290880355,105483.0,10249.0,9.716257596010731
629,Gates,11785.0,313923.0,143863.0,1391.0,11.803139584217226,5663.0,540.0,9.535581847077522
630,Geary,45125.0,143292.0,70771.0,5196.0,11.514681440443214,14916.0,1503.0,10.076427996781979
631,Geauga,88659.0,770561.0,372063.0,6472.0,7.299879312872918,45058.0,1860.0,4.128012783523459
632,Gem,16122.0,-666532488.0,-666611225.0,3513.0,21.790100483810942,6292.0,578.0,9.186268277177367
633,Genesee,490510.0,-2664725687.0,-1999037519.0,93811.0,19.125196224337934,227132.0,24734.0,10.889702904038181
634,Geneva,27110.0,343987.0,176139.0,6291.0,23.205459240132793,11590.0,1138.0,9.818809318377912
635,Gentry,7087.0,288623.0,130437.0,1088.0,15.352053054889234,3390.0,187.0,5.51622418879056
636,George,27330.0,48088.0,21513.0,4613.0,16.878887669227954,10772.0,981.0,9.106943928704048
637,Georgetown,80328.0,186488.0,113486.0,13122.0,16.335524350164327,34256.0,2981.0,8.702125175151798
638,Gibson,88332.0,889174.0,436960.0,13114.0,14.84626183036725,41302.0,2538.0,6.144980872596968
639,Gila,54806.0,451716.0,224328.0,11233.0,20.49593110243404,21259.0,2701.0,12.70520720635966
640,Gilchrist,16899.0,76337.0,46215.0,3607.0,21.344458251967573,6534.0,695.0,10.636669727578818
641,Giles,46243.0,-665949647.0,400410.0,6543.0,14.149168522803452,21097.0,1314.0,6.228373702422146
642,Gillespie,25465.0,-666433679.0,178886.0,2721.0,10.685254270567446,12043.0,679.0,5.638130034044673
643,Gilliam,1836.0,86250.0,47639.0,197.0,10.729847494553377,789.0,79.0,10.012674271229404
644,Gilmer,35962.0,489220.0,240421.0,7028.0,19.542850786941774,15288.0,1348.0,8.81737310308739
645,Gilpin,5448.0,115228.0,70458.0,392.0,7.195301027900147,3127.0,128.0,4.093380236648545
646,Glacier,13695.0,122135.0,75912.0,4502.0,32.87331142752829,5153.0,556.0,10.789831166310886
647,Glades,8220.0,79428.0,23500.0,1506.0,18.32116788321168,2343.0,318.0,13.572343149807939
648,Gladwin,38851.0,179256.0,97274.0,6711.0,17.273686648992303,16281.0,1365.0,8.384005896443707
649,Glascock,3270.0,89030.0,37713.0,512.0,15.65749235474006,1499.0,113.0,7.538358905937292
650,Glasscock,1047.0,60170.0,32544.0,57.0,5.444126074498567,428.0,13.0,3.0373831775700935
651,Glenn,28463.0,-666462078.0,127141.0,5609.0,19.70628535291431,11983.0,1191.0,9.939080363848786
652,Gloucester,312897.0,-664416623.0,953637.0,25671.0,8.204297260759931,166814.0,13138.0,7.875837759420672
653,Glynn,82511.0,-666375977.0,-666457589.0,15151.0,18.362400164826507,39942.0,3118.0,7.80631916278604
654,Gogebic,15750.0,215458.0,124673.0,2919.0,18.533333333333335,6412.0,546.0,8.51528384279476
655,Golden Valley,2617.0,225498.0,127757.0,282.0,10.7756973633932,1381.0,13.0,0.941346850108617
656,Goliad,6538.0,-1333247872.0,73053.0,1171.0,17.910676047721015,2842.0,322.0,11.330049261083744
657,Gonzales,20739.0,388424.0,190584.0,3453.0,16.649790250253147,9679.0,617.0,6.374625477838619
658,Goochland,21827.0,-666062168.0,318518.0,1273.0,5.832226141934301,9526.0,462.0,4.849884526558891
659,Goodhue,47442.0,680032.0,334819.0,4947.0,10.427469330972556,25796.0,1228.0,4.7604279733291985
660,Gooding,15022.0,162975.0,84525.0,2265.0,15.07788576754094,7066.0,309.0,4.373054061703934
661,Gordon,56904.0,234421.0,111199.0,11346.0,19.938844369464363,26211.0,2002.0,7.638014574033803
662,Goshen,13429.0,-1999761172.0,145387.0,2031.0,15.123985404721125,6454.0,450.0,6.972420204524326
663,Gosper,1868.0,138997.0,64449.0,119.0,6.370449678800856,1048.0,48.0,4.580152671755725
664,Gove,2808.0,225564.0,141945.0,243.0,8.653846153846153,1387.0,25.0,1.802451333813987
665,Grady,52382.0,583943.0,291804.0,7571.0,14.453438203963193,23956.0,1188.0,4.9590916680581065
666,Grafton,91872.0,2334287.0,1258907.0,9883.0,10.757358063392546,49374.0,2256.0,4.569206464941062
667,Graham,44480.0,-1999511332.0,-1333042854.0,8177.0,18.383543165467625,17133.0,1990.0,11.61501196521333
668,Grainger,24474.0,234509.0,123713.0,4761.0,19.45329737680804,10275.0,853.0,8.30170316301703
669,Grand,24240.0,-1332766450.0,-666348198.0,3128.0,12.904290429042904,14307.0,897.0,6.26965820926819
670,Grand Forks,69842.0,-1332497699.0,478507.0,11531.0,16.51012284871567,39714.0,1377.0,3.4672911315908745
671,Grand Isle,6945.0,316532.0,174195.0,519.0,7.473002159827214,3972.0,241.0,6.067472306143001
672,Grand Traverse,100749.0,-666291113.0,-666473440.0,9468.0,9.39761188696662,52444.0,3117.0,5.943482571886203
673,Granite,2600.0,144655.0,75174.0,419.0,16.115384615384617,991.0,61.0,6.15539858728557
674,Grant,357734.0,-7994475841.0,3209541.0,58042.0,16.224904538008687,164803.0,11849.0,7.1897963022517795
675,Granville,84402.0,406769.0,185141.0,11424.0,13.535224283784745,38529.0,3271.0,8.489709050325729
676,Gratiot,43915.0,606883.0,289572.0,7156.0,16.29511556415803,18250.0,1416.0,7.758904109589041
677,Graves,39372.0,-666183148.0,264612.0,6803.0,17.27877679569237,17911.0,1450.0,8.095583719501983
678,Gray,29838.0,406370.0,208796.0,3965.0,13.288424157115088,13432.0,628.0,4.67540202501489
679,Grays Harbor,73760.0,-2665935687.0,-666253090.0,12237.0,16.59029284164859,31119.0,3907.0,12.555030688646807
680,Grayson,167087.0,1355519.0,696410.0,27896.0,16.69549396422223,78745.0,5795.0,7.359197409359324
681,Greeley,3762.0,236961.0,124973.0,301.0,8.001063264221159,1819.0,26.0,1.4293567894447499
682,Green,47053.0,557354.0,273562.0,5341.0,11.351029689924129,24812.0,983.0,3.9617926809608255
683,Green Lake,20625.0,335303.0,179101.0,2333.0,11.31151515151515,10207.0,540.0,5.290486920740668
684,Greenbrier,39308.0,-665951254.0,383450.0,7080.0,18.0116006919711,16291.0,1376.0,8.446381437603584
685,Greene,749256.0,-3326527182.0,3562942.0,124938.0,16.674941542009673,356126.0,24508.0,6.881833957644204
686,Greenlee,9226.0,-666513307.0,114159.0,1218.0,13.201820940819424,3910.0,349.0,8.925831202046036
687,Greensville,696.0,53796.0,22226.0,20.0,2.8735632183908044,432.0,16.0,3.7037037037037037
688,Greenup,33255.0,318916.0,166231.0,5620.0,16.89971432867238,14004.0,1329.0,9.490145672664953
689,Greenville,512788.0,-665686852.0,524265.0,70948.0,13.835737185737576,257600.0,16502.0,6.406055900621118
690,Greenwood,79215.0,-666048448.0,356928.0,17527.0,22.12586000126239,36947.0,3977.0,10.764067447966005
691,Greer,6037.0,127067.0,68479.0,971.0,16.084147755507704,2311.0,147.0,6.360882734746863
692,Gregg,150357.0,-666281205.0,208945.0,25442.0,16.921061207659104,71774.0,4348.0,6.057903976370273
693,Gregory,4448.0,308253.0,176143.0,748.0,16.81654676258993,2210.0,32.0,1.4479638009049773
694,Grenada,21669.0,102715.0,73849.0,5029.0,23.208269878628457,9289.0,808.0,8.698460544730326
695,Griggs,2130.0,-1333194894.0,154131.0,161.0,7.55868544600939,1123.0,20.0,1.7809439002671417
696,Grimes,29269.0,341767.0,172857.0,5108.0,17.45191157880351,11744.0,634.0,5.39850136239782
697,Grundy,87172.0,1477464.0,741181.0,11152.0,12.793098701417886,42630.0,3085.0,7.2366877785597
698,Guadalupe,134017.0,-1999504265.0,-666422883.0,13694.0,10.218106658110539,64552.0,3241.0,5.020758458297187
699,Guernsey,39957.0,-1332779286.0,-666370230.0,7489.0,18.742648346972995,18057.0,1713.0,9.48662568532979
700,Guilford,545275.0,1377412.0,725324.0,91278.0,16.73981018752006,277551.0,21175.0,7.629228502149155
701,Gulf,16205.0,79098.0,40704.0,2134.0,13.168775069423017,6319.0,570.0,9.020414622566863
702,Gunnison,15450.0,-2666305526.0,232508.0,2235.0,14.466019417475728,9606.0,685.0,7.1309598167811785
703,Guthrie,11151.0,452773.0,261928.0,1167.0,10.465429109496906,5647.0,180.0,3.1875332034708697
704,Gwinnett,921255.0,1197502.0,501294.0,113436.0,12.313203184785971,478015.0,33042.0,6.912335386964844
705,Haakon,2187.0,114480.0,58038.0,389.0,17.78692272519433,1046.0,27.0,2.581261950286807
706,Habersham,44992.0,214942.0,96913.0,7526.0,16.727418207681367,18583.0,1374.0,7.393854598288758
707,Haines,2592.0,52469.0,32474.0,140.0,5.401234567901234,1454.0,57.0,3.9202200825309492
708,Hale,54787.0,500259.0,236541.0,11213.0,20.466534031795863,23227.0,1914.0,8.240409867826237
709,Halifax,90658.0,572153.0,346663.0,20772.0,22.91248428158574,38739.0,3479.0,8.980613851674024
710,Hall,256334.0,998728.0,471538.0,43316.0,16.898265544172837,127627.0,7174.0,5.621067642426759
711,Hamblen,67606.0,197653.0,102281.0,13854.0,20.492264000236666,29670.0,2687.0,9.05628581058308
712,Hamilton,1528346.0,-5326443402.0,3865191.0,217431.0,14.226556028543275,794557.0,53364.0,6.716195313866721
713,Hamlin,6082.0,371833.0,158789.0,457.0,7.513975665899375,3039.0,65.0,2.1388614675880224
714,Hampden,467807.0,-1997891063.0,-665592664.0,80104.0,17.12330084842681,235165.0,20804.0,8.84655454680756
